id,owner_org_en,title_en,desc_en,link_en,downloads,visits,openness_rating,dataset_format,user_rating_score,user_rating_count
33fc9a55-93ac-4984-ba39-90774831f05a,"Immigration, Refugees and Citizenship Canada",[Archived] Citizenship – Quarterly IRCC Updates,"The number of applicants granted Canadian citizenship, with totals (including Grant and Resumption applications)
",https://open.canada.ca/data/en/dataset/33fc9a55-93ac-4984-ba39-90774831f05a,860,1153,2,XLS,2.27679,28
588eab5b-7b16-4a26-b996-23b955965ffa,Public Services and Procurement Canada,Mapping of Goods and Services Identification Number to United Nations Standard Products and Services Code,"The international classification system for procurement items called the United Nations Standard Products and Services Code (UNSPSC) will replace the Government of Canada’s Goods and Services Identification Numbers (GSIN) codes in 2017. This page contains an open data file mapping the UNSPSC classification system to the GSIN. The data is available in Comma Separated Values (CSV) file format and can be downloaded to sort, filter, and search information. ",https://open.canada.ca/data/en/dataset/588eab5b-7b16-4a26-b996-23b955965ffa,849,908,3,CSV,3.16667,15
060a017e-3c68-4754-a0c7-91cd031b4480,Public Service Commission of Canada,Staffing and Non-Partisanship Survey,"The SNPS is an important tool for understanding public servants' perceptions of the public service staffing system as well as their awareness of their legal rights and responsibilities regarding political activities.
The information gathered in the survey will be used to identify current and emerging trends at government-wide and organizational levels, to inform potential improvements to staffing policies and practices, and better target efforts to safeguard non-partisanship within the federal public service.
The survey will provide vital information to managers, human resources advisors and Deputies to improve staffing within their own organizations, and to the Public Service Commission (PSC) on the staffing system as a whole. The information will also be used to support reporting to Parliament via the PSC's Annual Report.
The survey is conducted every two years.",https://open.canada.ca/data/en/dataset/060a017e-3c68-4754-a0c7-91cd031b4480,849,834,3,CSV,1.0,1
fa1c88a8-bf78-4fcb-9c1e-2a5534b92131,Environment and Climate Change Canada,Canada's Air Pollutant Emissions Inventory,"The Air Pollutant Emission Inventory (APEI) is an annual report of air pollutant emissions across Canada published by Environment and Climate Change Canada. The report details the release of air pollutants from all known of sources since 1990. The APEI serves many purposes, including:

•supporting the development of and tracking progress on air quality management strategies, policies and regulations
•fulfilling Canada’s domestic and international reporting obligations
•informing Canadians about air pollutants emissions
•providing data to support Canada’s air quality health indices

Emissions data is available for the following:

Criteria air contaminants (CACs):
•Total particulate matter (TPM)
•Particulate matter less than or equal to 10 microns (PM10)
•Particulate matter less than or equal to 2.5 microns (PM2.5)
•Sulphur oxides (SOx)
•Nitrogen oxides (NOx)
•Volatile organic compounds (VOCs)
•Carbon monoxide (CO)
•Ammonia (NH3)

Heavy metals: 
•Mercury (Hg)
•Lead (Pb)
•Cadmium (Cd)

Persistent organic pollutants (POPs): 
•Dioxins and furans (D/F)
•Four polycyclic aromatic hydrocarbons (PAHs) compounds (Benzo[a]pyrene, Benzo[b]fluoranthene, Benzo[k]fluoranthene and Indeno[1,2,3-cd]pyrene)
•Hexachlorobenzene (HCB)

This data record breaks down the historical trends of reported pollutants by individual substances. To perform more customized selections of APEI data, please visit our website to use our interactive query tool.

The Air Pollutant Emission Inventory is compiled from many different data sources. Emissions data reported by individual facilities to Environment and Climate Change Canada’s National Pollutant Release Inventory are supplemented with well documented, science-based estimation tools to quantify total emissions. Together these data sources provide a comprehensive overview of pollutant emissions across Canada.

Contact us: ec.iepa-apei.ec@canada.ca

Supplemental Information

Air Pollutants Inventory Main Page:

https://Canada.ca/APEI

APEI and Black Carbon Interactive Query Tool:

https://pollution-waste.canada.ca/air-emission-inventory/

Canada's Black Carbon Emission Inventory:

https://Canada.ca/black-carbon ",https://open.canada.ca/data/en/dataset/fa1c88a8-bf78-4fcb-9c1e-2a5534b92131,823,1931,3,CSV,2.6724200000000002,29
6b1d7bf8-0ce3-4687-b503-e4dc72cff9c6,Natural Resources Canada,Forest Fire Statistics,"Wildland fire has a major impact on the sustainability of many Canadian forests. Fire policies attempt to balance suppression costs with values at risk while recognizing the natural role of fire in managing the landscape. There are three aspects of wildland fire in Canada: fire regimes, fire management, and fire research.",https://open.canada.ca/data/en/dataset/6b1d7bf8-0ce3-4687-b503-e4dc72cff9c6,820,930,3,CSV,2.36666,15
f132b8a6-abad-43d6-b6ad-2301e778b1b6,Treasury Board of Canada Secretariat,Proactive Disclosure - Position Reclassification,"On February 25, 2004, the government announced the mandatory publication of information concerning the reclassification of positions in the Public Service of Canada.

This dataset provides information on the reclassification of positions by department and agencies on a quarterly basis.
",https://open.canada.ca/data/en/dataset/f132b8a6-abad-43d6-b6ad-2301e778b1b6,795,1182,3,CSV,3.125,10
6e75f19c-d19d-48aa-984e-609c8d9bc403,Treasury Board of Canada Secretariat,Proactive Disclosure - Acts of Founded Wrongdoing,"The Public Servants Disclosure Protection Act (PSDPA) offers federal public sector employees and other persons a secure and confidential process for the disclosure of serious wrongdoing in the workplace, as well as protection against reprisal.

Information to which public access is provided must describe: the wrongdoing, including the identity of the person found to have committed it if necessary in order to describe the wrongdoing adequately; the recommendations, if any, set out in any report made to the chief executive; and any corrective action taken by the chief executive or the reasons why no corrective action was taken.
",https://open.canada.ca/data/en/dataset/6e75f19c-d19d-48aa-984e-609c8d9bc403,743,1152,3,CSV,2.95833,6
bf00b7f4-e370-46b7-94e4-0bdedc98531b,Transport Canada,Canadian Register of Large Vessels,"The Canadian Register of Vessels contains information on Vessels registered in Canada.   Registration is a title system for ownership of vessels. It is similar in nature to title systems used for land registry. Registration allows for name approval, mortgage registration and proof of ownership.  Every vessel other than pleasure craft must be registered.",https://open.canada.ca/data/en/dataset/bf00b7f4-e370-46b7-94e4-0bdedc98531b,736,1719,3,JSON,2.83529,85
a348c1d1-2392-4595-b5e2-c6a244a7e87f,Transport Canada,Civil Aviation Daily Occurrence Report System,"The system provides initial information on occurrences involving any Canadian-registered aircraft as well as events which occur at Canadian airports, in Canadian sovereign airspace, or international airspace for which Canada has accepted responsibility that includes events involving foreign registered aircraft.",https://open.canada.ca/data/en/dataset/a348c1d1-2392-4595-b5e2-c6a244a7e87f,733,790,3,CSV,1.0,1
a9e03518-82be-44ef-ad7c-fbd657b096af,Public Services and Procurement Canada,Financial reporting accounts list as per the Government-wide Chart of Accounts,"This dataset contains the financial reporting account (FRA) classification structure and the descriptions for each of the FRAs. The FRAs are used for the government-wide reporting purposes. The FRAs identify the relevant asset, liability, net assets/equity, revenue, and expense accounts that are required for financial reporting, and for preparing the consolidated financial statements for the Government of Canada.",https://open.canada.ca/data/en/dataset/a9e03518-82be-44ef-ad7c-fbd657b096af,728,992,3,CSV,5.0,1
3f718801-099d-4037-bb0a-1d41ba8aca8b,"Innovation, Science and Economic Development Canada",Canada Small Business Financing Program (CSBFP),"The historical tables present the CSBFP statistical information on the loans and claims since April 1, 1999. Loans and claims are shown by province and territory, size of loans, asset type, industry sector, age of business, business size, type of borrower and type of operation.  A summary of all financial activities per fiscal year as well as revenues and expenses are also available.",https://open.canada.ca/data/en/dataset/3f718801-099d-4037-bb0a-1d41ba8aca8b,715,612,3,CSV,4.75,4
7dffedc4-23fa-440c-a36d-adf5a6cc09f1,Canada Energy Regulator,Pipeline Incident Data,"This data presents details of pipeline incidents, as defined by the Onshore Pipeline Regulations and Processing Plant regulations, including cause information.  The data ranges from 2008 to current; it is updated quarterly.",https://open.canada.ca/data/en/dataset/7dffedc4-23fa-440c-a36d-adf5a6cc09f1,711,770,3,CSV,2.5625,4
95adb025-df39-4a74-b2d9-1e5bfb758201,Library and Archives Canada,Upper Canada Land Petitions (1763-1865),"Before the arrival of the Loyalists and British military settlers, the present-day Province of Ontario was an extension of the Province of Quebec. Following the Constitutional Act of 1791, the colony of Quebec was divided to create Upper Canada (today Ontario) and Lower Canada (today Quebec). Many early settlers, both military and civilian, submitted petitions to the Governor to obtain Crown land. Sons and daughters of Loyalists were also entitled to free lands.

The Upper Canada Land Petitions contain petitions for grants or leases of land and other administrative records. This research tool provides access to more than 82,000 references to individuals who lived in present-day Ontario between 1783 and 1865.",https://open.canada.ca/data/en/dataset/95adb025-df39-4a74-b2d9-1e5bfb758201,703,1419,3,CSV,3.79167,90
a68c6586-8ab0-4e76-b54e-cbdbd6183c2a,Treasury Board of Canada Secretariat,Population of the Federal Public Service by Department,"This data presents population counts by department for all Federal Public Service organizations (i.e. all departments and agencies governed by the Financial Administration Act (FAA) Schedules I, IV and V) from March 31st, 2009 to March 31st, 2019.",https://open.canada.ca/data/en/dataset/a68c6586-8ab0-4e76-b54e-cbdbd6183c2a,699,1393,3,CSV,2.88346,133
b4e2b302-9bc6-4b33-b880-6496f8cef0f1,Social Sciences and Humanities Research Council of Canada,SSHRC’s Expenditures File,"The data file for SSHRC shows all payments (grants and scholarships/fellowships) in a given fiscal year (April 1st to March 31st); who is awarded (applicant name) and where the money is administered (institution). There is also some additional application information such as title, keywords, discipline, and area of research for each payment.",https://open.canada.ca/data/en/dataset/b4e2b302-9bc6-4b33-b880-6496f8cef0f1,681,475,3,CSV,2.83088,34
f7aea609-4a2c-4e20-ba1a-08e0ad2789d1,Canadian Radio-television and Telecommunications Commission,Communications Services in Canadian Households Subscriptions and Expenditures,"This publication shows the communications services subscription rates and expenditure data by region and by age group for the past 5 years.  Communications services include landline, mobile, Internet, and television distribution.

The data presented comes from Statistics Canada's Survey of Household Spending 2016, Media Technology Monitor, and CRTC sources.",https://open.canada.ca/data/en/dataset/f7aea609-4a2c-4e20-ba1a-08e0ad2789d1,678,1256,3,CSV,5.0,1
2abf6a97-6c0e-473e-9976-dfa9aba831bf,Employment and Social Development Canada,Canada Pension Plan (CPP) Disability Benefits by Class of Diagnosis,"Canada Pension Plan (CPP) Disability Benefits by Class of Diagnosis includes distribution of beneficiaries by age group updated on an annual basis. This annually updated table represents beneficiaries in pay as of December of each year. In order to ensure client confidentiality, an 'X' has been placed where the number of clients  receiving a particular benefit is equal to or below 9. In order to avoid residual disclosure, an 'X' has also been placed where the next number of clients was found, which may be lowest below, equal to, or above 9.

",https://open.canada.ca/data/en/dataset/2abf6a97-6c0e-473e-9976-dfa9aba831bf,667,1726,3,CSV,2.2881400000000003,59
08013e71-101a-457c-af76-c7b13a08ff64,Treasury Board of Canada Secretariat,Directory of Federal Real Property,"The Directory of Federal Real Property is the central record and only complete listing of real property holdings of the Government of Canada. It is administered by the Real Property and Materiel Policy Directorate of the Treasury Board Secretariat. 

The purpose of the Directory is to maintain an up-to-date record of basic information concerning the real property holdings of the Government of Canada. Information held in the Directory is used to keep the Government of Canada informed about the scale and major components of its real property inventory. It is also used to provide information to ministers, members of Parliament and the general public concerning a specific property or group of properties within a particular geographic area. 
",https://open.canada.ca/data/en/dataset/08013e71-101a-457c-af76-c7b13a08ff64,652,1096,3,XML,2.79524,304
07deee9b-4275-40ab-a0d3-9cd913feed47,Employment and Social Development Canada,"Workforce Population by Designated Groups, Employment Equity Occupational Groups and National Occupational Classification Unit Groups","Workforce Population Showing Representation by Employment Equity Occupational Groups and National Occupational Classification Unit Groups for Women, Aboriginal Peoples and Visible Minorities, 2016 Census",https://open.canada.ca/data/en/dataset/07deee9b-4275-40ab-a0d3-9cd913feed47,630,952,3,CSV,5.0,1
c17c23b2-7349-41f6-bd6a-b3ce84f5b045,"Immigration, Refugees and Citizenship Canada",Visitors – Ad Hoc IRCC (Specialized Datasets),"Visitor Visas (V-1 Counterfoil Only) Issued Overseas, in persons.

Please note that the datasets will not be updated.",https://open.canada.ca/data/en/dataset/c17c23b2-7349-41f6-bd6a-b3ce84f5b045,623,1394,2,XLS,3.23913,23
aad2bcd4-9f45-4013-b2a6-8367106dc0b2,Employment and Social Development Canada,Monthly Seasonal Adjusted Unemployment Rates by EI Economic Region,Table depicting the rate of unemployment within the Employment Insurance Regions across Canada.,https://open.canada.ca/data/en/dataset/aad2bcd4-9f45-4013-b2a6-8367106dc0b2,620,4676,3,CSV,2.50149,167
c801a084-210b-4cd2-8513-26a00b66eb6f,Health Canada,Medical Devices Active Licence Listing (MDALL),"MDALL contains product-specific information on all medical devices that are currently licensed for sale in Canada, or have been licensed in the past.",https://open.canada.ca/data/en/dataset/c801a084-210b-4cd2-8513-26a00b66eb6f,616,1171,3,JSON,5.0,1
67fd1fae-4950-4018-a491-62e60cbd6974,"Immigration, Refugees and Citizenship Canada",Temporary Residents: Work Permit Holders – Ad Hoc IRCC (Specialized Datasets),"Temporary residents who are in Canada on a work permit in the observed calendar year. Datasets include Temporary Foreign Worker Program (TFWP) and International Mobility Program (IMP) work permit holders by year in which permit(s) became effective. Please note that the datasets will not be updated. 

Please note that in these datasets, the figures have been suppressed or rounded to prevent the identification of individuals when the datasets are compiled and compared with other publicly available statistics. Values between 0 and 5 are shown as “--“ and all other values are rounded to the nearest multiple of 5. This may result to the sum of the figures not equating to the totals indicated.",https://open.canada.ca/data/en/dataset/67fd1fae-4950-4018-a491-62e60cbd6974,615,445,3,CSV,3.4134599999999997,26
ad975a26-df23-456a-8ada-756191a23695,"Immigration, Refugees and Citizenship Canada",Permanent Residents – Ad Hoc IRCC (Specialized Datasets),"People who have been granted permanent resident status in Canada.

Please note that in these datasets, the figures have been suppressed or rounded to prevent the identification of individuals when the datasets are compiled and compared with other publicly available statistics. Values between 0 and 5 are shown as “--“ and all other values are rounded to the nearest multiple of 5. This may result to the sum of the figures not equating to the totals indicated.

Please note that the datasets will not be updated.",https://open.canada.ca/data/en/dataset/ad975a26-df23-456a-8ada-756191a23695,612,1247,3,CSV,3.0078099999999997,64
ee9bd7e8-90a5-45db-9287-85c8cf3589b6,Treasury Board of Canada Secretariat,Proactive Disclosure - Briefing Note Titles and Numbers,"In accordance with the *Access to Information Act*, the government proactively publishes titles and reference numbers of memoranda received by ministers and deputy heads.

Briefing note titles may be partially or fully redacted in accordance with the legislation; for example, if the titles contain information related to national security, personal information, or Cabinet confidences. Learn more about [exemptions](https://laws-lois.justice.gc.ca/eng/acts/A-1/Fulltext.html#h-338) and [exclusions](https://laws-lois.justice.gc.ca/eng/acts/A-1/Fulltext.html#h-955).

If you find a title of interest, you may make an [access to information request](https://www.tbs-sct.gc.ca/tbsf-fsct/350-57-eng.asp) in order to obtain the records.
",https://open.canada.ca/data/en/dataset/ee9bd7e8-90a5-45db-9287-85c8cf3589b6,583,1186,3,CSV,3.66667,3
8a692ad6-2ee7-4767-8838-8cad4b199803,Public Service Commission of Canada,Assessment by the Public Service Commission,"The Public Service Commission (PSC) is responsible for evaluating second official language proficiency in appointment processes through the Second Language Evaluation (SLE) standardized tests for oral proficiency, written expression and reading comprehension in both English and French.

The PSC supports deputy heads in maintaining and enhancing a merit-based appointment system by sharing knowledge and providing advice and guidance. The PSC reviews and provides advice to improve assessment tools and processes. Departments and agencies also have access to a range of standardized assessment tools, developed and maintained by the PSC, for selection and development.",https://open.canada.ca/data/en/dataset/8a692ad6-2ee7-4767-8838-8cad4b199803,576,1076,3,CSV,3.33333,3
87906970-eae3-4b4a-8726-d688ee6dcaba,Public Services and Procurement Canada,Ex Gratia Payments as per the Public Accounts of Canada,"At the end of each fiscal year, government-wide financial information is
published in the Public Accounts. This dataset, based on the Volume 3 of the
Public Accounts, provides, by ministry, details for all ex gratia payments of
$100 or over. Payments of less than $100 are reported as one amount at the
end of each department and agency, together with the total number of such
payments. For the purposes of this statement, an ex gratia payment is a
discretionary payment, made as an act of benevolence in the public interest,
free of any legal obligation, whether or not any value or service has been
received. Where the situation warrants non-disclosure, the recipient’s name
may be withheld from publication. This dataset is from the Public Accounts
of Canada and is not the official record of information. The official version of
record can be found on the Receiver General website for the most recent
fiscal year and the Library and Archives website for historical years.",https://open.canada.ca/data/en/dataset/87906970-eae3-4b4a-8726-d688ee6dcaba,558,415,3,CSV,3.75,1
b3a1d603-19ca-466c-ae95-b5185e56addf,"Innovation, Science and Economic Development Canada",Pseudo-Household Demographic Distribution,"The Pseudo-Household Demographic Distribution is a geospatial representative distribution of demographic data (population and households) derived from the Canadian Census from Statistics Canada.  Demography is distributed within Dissemination Blocks along roadways, providing a more accurate geospatial distribution while still aligning with published Census geographies.

Pseudo-household demographics are currently used to calculate broadband Internet service availability, but are equally applicable to other disciplines requiring a spatial distribution of households or population. ",https://open.canada.ca/data/en/dataset/b3a1d603-19ca-466c-ae95-b5185e56addf,558,859,3,CSV,1.0,1
24969dcc-6618-4aa0-94d9-083e6400072a,Public Services and Procurement Canada,Object codes list as per the Government-wide Chart of Accounts,"This dataset contains the object code classification structure and the descriptions for each of the object codes. The object code is a field in the government-wide coding block. It identifies the types of goods or services acquired, the transfer payments made, the source of revenue or the cause of increases or decreases in assets and liabilities. The object code information provides: 

* a structure for reporting the nature of transactions in the Estimates and in the Public Accounts

* a standard classification of transactions for internal departmental analysis and use by central management

* the basis used by Statistics Canada to more accurately determine and report the impact of government revenues and expenditures on the rest of the economy

In addition, the object coding allows the information to be useable at a government-wide level, which reduces the number of individual requests central agencies must make to departments and agencies.
",https://open.canada.ca/data/en/dataset/24969dcc-6618-4aa0-94d9-083e6400072a,550,556,3,CSV,5.0,1
49f25051-3946-426e-a589-b7063f75bbd5,Fisheries and Oceans Canada,Sustainability Survey for Fisheries,These are the results of the annual DFO survey of 159 major fish stocks. This survey tracks Fisheries and Oceans Canada’s implementation of its Sustainable Fisheries Framework policies.,https://open.canada.ca/data/en/dataset/49f25051-3946-426e-a589-b7063f75bbd5,547,821,3,CSV,2.0,5
9a3e22a9-e782-49e6-833f-a1e553900a36,Treasury Board of Canada Secretariat,"Colleague connections within the Government of Canada’s social networking platform, GCconnex","A dataset detailing the colleague connections within the Government of Canada’s social networking platform, GCconnex. The data has been anonymized, where each user on GCconnex is denoted by a random number. The dataset contains every user on GCconnex who has added a ‘colleague’ on the network, (colleague is synonymous with adding a friend on Facebook). When two users on GCconnex add each other as a colleague, a link is drawn between them, demonstrating their connection. This link is known in the data as an edge. Each user who has made a colleague on GCconnex is a node. The date the user created their account, and the department of each user is recorded for each node. The date a colleague connection was made is recorded with the edge.

## Comments
The department of each user on GCconnex is determined either by the user indicating their current department, or, if the user does not indicate their department, by using the suffix of the user’s email. 
Recently, the Government of Canada has commenced an initiative to give select departments the email suffix of @canada.ca. If a GCconnex user has the Canada.ca email suffix, and does not indicate their department, we cannot accurately determine their department. Additionally, if there is a typo in the email address from the user, it becomes difficult to efficiently determine their department if they do not indicate their department themselves. For these reasons, there is a small amount of users that are not given a department specification, but have their department given as Canada.ca, or as their email suffix.",https://open.canada.ca/data/en/dataset/9a3e22a9-e782-49e6-833f-a1e553900a36,543,1731,3,XML,5.0,2
c65d2014-ef25-4781-b9b2-e13a7293b72d,Employment and Social Development Canada,Temporary Foreign Worker Program 2010-2017,"Understanding Labour Market Impact Assessment statistics: This release displays annual Labour Market Impact Assessment (LMIA) statistics related to positions, geographical location, occupations, sectors and foreign workers by country of origin.
It is important to note that the decision to issue a work permit rests with Immigration, Refugees and Citizenship Canada (IRCC) and that not all positions on a positive LMIA result in a work permit. As well, there may also be a time delay between the date the temporary foreign worker (TFW) obtains the work permit and the date they enter Canada. For these reasons, data provided in the LMIA statistics cannot be used to calculate the number of TFWs that have entered or will enter Canada. 
IRCC publishes annual statistics on the number of foreign workers who enter Canada in its Facts and Figures publication: http://www.cic.gc.ca/english/resources/statistics/menu-fact.asp. These statistics are based on the number of work permits issued at ports of entry and encompass a variety of program streams beyond the Temporary Foreign Worker Program (TFWP), such as temporary residents entering Canada to work, study or for humanitarian and compassionate reasons. 
Effective February 2018, LMIAs in support of Permanent Residence (PR) are excluded from TFWP statistics reporting, unless reported separately. This may impact statistics reported over time. ",https://open.canada.ca/data/en/dataset/c65d2014-ef25-4781-b9b2-e13a7293b72d,539,677,3,CSV,5.0,3
fcf3e4d7-054c-4165-ac34-b8809b2ae0cd,Public Services and Procurement Canada,Major Transfer Payments by Province and Territory as per the Public Accounts of Canada,"At the end of each fiscal year, financial information is published in the Public Accounts. This dataset, based on its Volume 1, provides a two year comparative analysis of certain transfer payments (in millions of dollars) by province and territory. It includes data taken from Table 3.7 — Certain Transfer Payments by Province (prior to 2008), Major Transfer Payments by Province (2008) and Major Transfer Payments by Province and Territory (2009 and after). This dataset is from the Public Accounts of Canada and is not the official record of information. The official version of record can be found on the Receiver General website for the most recent fiscal year and the Library and Archives website for historical years. ",https://open.canada.ca/data/en/dataset/fcf3e4d7-054c-4165-ac34-b8809b2ae0cd,518,321,3,CSV,2.53289,76
22090865-f8a6-4b83-9bad-e9d61f26a821,Public Services and Procurement Canada,List of legal department names and their respective numbers ,"The dataset includes a list of legal department names and their respective numbers. The department number is assigned by the Receiver General to an organization listed in Schedules I, 1.1 and II of the Financial Administration Act authorized to use the Consolidated Revenue Fund and interface with the central systems operated by Public Works and Government Services Canada. ",https://open.canada.ca/data/en/dataset/22090865-f8a6-4b83-9bad-e9d61f26a821,518,845,3,CSV,5.0,4
53c38f91-35c8-49a6-a437-b311703db8c5,Environment and Climate Change Canada,Physiochemical properties of petroleum products,"Evaluation and characterization of physiochemical properties of petroleum products is crucial to predict environmental behaviour in the event of spills. This information can inform the prediction and modeling of fate and behavior of the oils in different environmental conditions. Good models of oil and petroleum products fate and behaviours are essential for spill preparedness planning, environmental effects and impact assessments, and choosing response and countermeasure strategies for the cleaning of spills. 
This database is a collection of physical properties, chemical compositions and simulated environmental behaviors of unrefined crude oils and refined petroleum products (including diesels, biodiesels, crude oils, intermediate and fuel oils, bitumen and diluted bitumen). The primary data source is measurement by the Emergencies Science and Technologies Section (ESTS) of Environment and Climate Change Canada, from oils gathered from diverse locations in North America and other parts of world. When applicable, the petroleum products were weathered by simulated evaporation weathering method in the ESTS lab to produce samples at different weathering states (light, moderately, heavily and very heavily weathered), followed by analyses based on American standard test methods (when available) or in-house methods.
All data points for all the petroleum products are provided in a comprehensive table (.csv and .xls formats). In addition, an individual report for each oil sample is provided in portable data format (.pdf).",https://open.canada.ca/data/en/dataset/53c38f91-35c8-49a6-a437-b311703db8c5,514,1262,3,CSV,5.0,1
6f3fd3d9-5a35-47a8-a45a-4b2a8c957453,Statistics Canada,"Canadian International Merchandise Trade Database (CIMT), 2012 - 2016","The Canadian International Merchandise Trade (CIMT) online database offers detailed trade data using the Harmonized System (HS) classification of goods (based on the 6-digit commodity level). In the CIMT, you can select your own variables (e.g., trading partner, province, state, year, month, or other frequency) to create a customized data report. 

In general, merchandise trade data are revised on an ongoing basis for each month of the current year.The previous year's customs data are revised with the release of the January and February reference months as well as on a quarterly basis. The previous two years of customs based data are revised annually and are released in February with the December reference month. 
",https://open.canada.ca/data/en/dataset/6f3fd3d9-5a35-47a8-a45a-4b2a8c957453,496,512,3,CSV,3.33334,15
6bed41cd-9816-4912-a2b8-b0b224909396,Treasury Board of Canada Secretariat,Government of Canada’s Greenhouse Gas Emissions Inventory,"In December 2017, the Greening Government Strategy established climate and environmental commitments for the Government of Canada’s internal operations. The commitments include a target to reduce greenhouse gas (GHG) emissions from federal facilities and fleets:  

 - by 40% compared with 2005 levels by 2030, with an aspiration to
   achieve this target by 2025  
 - by 80% compared with 2005 levels by 2050 (with an aspiration to be
   carbon neutral)  

The target supports Canada’s climate goals, which are already established:  

 - under the Paris Agreement on climate change  
 - in the Pan-Canadian Framework on Clean Growth and Climate Change  
 - in the Federal Sustainable Development Strategy  

The Government of Canada tracks its energy use and its GHG emissions across 25 departments and agencies. As of fiscal year 2018-19, we have reduced GHG emissions from federal operations reported under the target by 32.6% from 2005 levels.

Sources of the Government of Canada’s GHG emissions are the energy used for its facilities (89%) and its fleet (11%):  

- facilities comprise office space, defence bases, laboratories and warehouses
- fleets comprise on-road vehicles and off-road fleets, including cars, vans, trucks, boats, ships and planes

Certain sources of GHG emissions are excluded from the federal emissions reduction target because of their important role in ensuring the national safety and security of all Canadians. Federal organizations that exclude national safety and security emissions from the reduction target are still required to:

- track and report emissions related to national safety and security
- take steps to reduce these emissions

Moving forward, the Government of Canada will gather and share information from more federal organizations and from additional sources of GHG emissions. Doing so will allow for more open, transparent and complete reporting of federal GHG emissions. New open datasets from 2018-19 include:

- energy and GHG reporting from Public Health Agency of Canada, Canadian Food Inspection Agency, Library and Archives Canada and Canadian Security Intelligence Service
- Facility-level energy consumption
- GHG emissions from federal employee work-related air travel
- GHG emissions from national safety and security operations

Please note that some year-to-year changes in GHG emissions may be due to data collection gaps, methodology or error correction refinements, while others may be the result of one-time or specific events or actions (such as natural disasters or operational disruptions). Additionally, variations in seasonal weather conditions (for example, the effect of heating or cooling days on building energy use) also influence annual GHG emissions.",https://open.canada.ca/data/en/dataset/6bed41cd-9816-4912-a2b8-b0b224909396,496,640,3,CSV,5.0,1
ce99c2c9-c224-43eb-aef0-1f379b70c91d,Employment and Social Development Canada,"Canada Learning Bond (CLB) Participation Rate (percentage), Cumulative Number of Beneficiaries, and Cumulative Number of Eligible Children by Forward Sortation Area (FSA; i.e., the first three characters of the postal code)","The CLB is available to children born on or after January 1, 2004, who are from low-income families or getting benefits under the Children’s Special Allowance Act. 

The CLB provides an initial payment of $500, and $100 for each year of eligibility up to age 15 (to a maximum of $2,000) and is retroactive. This means CLB payments can be requested for years the beneficiary was eligible, even for years before they were named in an RESP.  Personal contributions are not required to receive the CLB.

The table consists of a combination of annual and quarterly data with quarterly reporting beginning with the period ending on September 30, 2013.  The first column presents the number of children who have ever received the CLB, the second column presents the number of eligible children in the given Forward Sortation Area (sourced from the Canada Revenue Agency), and the third column presents the participation rate or the proportion of children receiving the CLB in relation to the eligible population.

All population counts of 30 or below are censored due to privacy issues.
*********************************************************
A methodological note on the cumulative CLB file
- as of December 12, 2018

The cumulative CLB file is an update of the CLB data from consecutive editions of the Quarterly National CLB report by Forward Sortation Area (FSA).  The current file is updated using CLB data from the last four quarters (Q4 2017 through to Q3 2018) that can be found in the Q3 2018 National CLB report. The Q3 2018 report also contains the updated FSA values from the August 2018 release of Statistics Canada’s Postal Code Conversion File.  In this edition four new FSA values (G3S, H4Y, R5K, and V8E) were created and four FSA values (H4Z, H5A, N8V, and S4K) were removed. Updates of the historical and recent CLB data, in the cumulative file, are adjusted to reflect the new and old FSA values. All counts of 30 or under are not included and are represented with an asterisk in the Quarterly National CLB report by FSA. The Quarterly National CLB report by FSA presents CLB data by FSA and does not include the CLB aggregated data at either the national or province and territory levels. 

Also the primary source of data that is used to produce the Quarterly National CLB report by FSA and update the cumulative file comes from the Canada Education Savings Program’s administrative data.  Some updates (e.g., reversals, repayments, data errors, and reporting delays) may have been introduced in the Canada Education Savings Program’s administrative data that could affect the previous reporting periods. As a result, the values in the latest quarterly report supersede the previous quarterly reports.
",https://open.canada.ca/data/en/dataset/ce99c2c9-c224-43eb-aef0-1f379b70c91d,484,1134,3,CSV,3.36765,85
1c3d15f9-9cfa-4010-8462-0d67e493d9b9,Public Safety Canada,Canadian Disaster Database,"The Canadian Disaster Database is a publically accessible web-based repository of historical information about natural and man-made disasters that have taken place since 1900 in Canada or abroad that have directly affected Canadians.  The database contains information on over 1000 events and can be used to support research, academic activities and decision-making across a breadth of fields including earth sciences, agriculture, climate change, biology and epidemiology, land use planning, insurance, investment, and the anthropological and sociological aspects of community resilience, among many others.",https://open.canada.ca/data/en/dataset/1c3d15f9-9cfa-4010-8462-0d67e493d9b9,482,670,3,CSV,2.60811,74
ba24ad39-2d68-4d49-85b4-ee13c60b4aa3,"Immigration, Refugees and Citizenship Canada",[ARCHIVED] Settlement Service Clients – Monthly IRCC Updates,"Permanent residents who have received settlement services.

Please note that in these datasets, the figures have been suppressed or rounded to prevent the identification of individuals when the datasets are compiled and compared with other publicly available statistics. Values between 0 and 5 are shown as “--“ and all other values are rounded to the nearest multiple of 5. This may result to the sum of the figures not equating to the totals indicated.",https://open.canada.ca/data/en/dataset/ba24ad39-2d68-4d49-85b4-ee13c60b4aa3,481,623,2,XLS,2.94118,17
